aliveTime,authTime,connectTime,httpType,ipAddress,position,speed
40分钟,2017/6/14 4:51,0.037,HTTPS,123.163.83.171:808,河南新乡,0.189
,,,,,,
6分钟,2017/6/14 4:50,0.311,HTTPS,123.163.129.19:808,河南三门峡,1.556
,,,,,,
1小时,2017/6/14 4:50,0.041,HTTPS,123.55.189.233:808,河南三门峡,0.206
,,,,,,
612天,2017/6/14 4:45,0.563,HTTP,121.40.108.76:80,河北衡水,2.817
,,,,,,
1分钟,2017/6/14 4:44,0.072,HTTPS,182.38.39.178:808,山东,0.364
,,,,,,
1分钟,2017/6/14 4:44,0.059,HTTPS,175.155.143.231:808,四川德阳,0.296
,,,,,,
1分钟,2017/6/14 4:44,0.585,HTTPS,121.62.162.64:808,湖北黄冈,2.926
,,,,,,
1分钟,2017/6/14 4:44,1.064,HTTPS,123.169.85.199:808,山东淄博,5.324
,,,,,,
2小时,2017/6/14 4:41,1.348,HTTP,61.188.24.40:808,四川德阳,6.743
,,,,,,
10天,2017/6/14 4:36,0.982,HTTP,123.169.88.178:808,山东淄博,4.91
,,,,,,
2天,2017/6/14 4:33,0.062,HTTPS,220.160.10.194:808,福建福州,0.313
,,,,,,
1分钟,2017/6/14 4:33,0.102,HTTPS,60.184.174.217:808,浙江丽水,0.51
,,,,,,
16分钟,2017/6/14 4:31,0.051,HTTP,59.62.119.86:808,江西鹰潭,0.256
,,,,,,
16分钟,2017/6/14 4:31,0.042,HTTP,115.203.92.50:808,浙江台州,0.212
,,,,,,
1分钟,2017/6/14 4:30,0.331,HTTP,123.163.143.152:808,河南开封,1.659
,,,,,,
1分钟,2017/6/14 4:30,0.043,HTTP,115.213.200.15:808,浙江丽水,0.216
,,,,,,
65天,2017/6/14 4:30,0.333,HTTP,175.155.241.104:808,四川德阳,1.666
,,,,,,
4天,2017/6/14 4:30,1.257,HTTP,117.43.0.88:808,江西九江,6.287
,,,,,,
98天,2017/6/14 4:27,0.208,HTTP,119.5.0.2:808,四川南充,1.043
,,,,,,
4小时,2017/6/14 4:26,0.342,HTTPS,123.163.162.129:808,河南三门峡,1.712
,,,,,,
4天,2017/6/14 4:22,0.051,HTTPS,140.224.76.207:808,电信骨干网,0.256
,,,,,,
13天,2017/6/14 4:22,0.2,HTTPS,115.220.5.22:808,浙江宁波,1.003
,,,,,,
1分钟,2017/6/14 4:16,0.07,HTTP,123.55.189.250:808,河南三门峡,0.354
,,,,,,
30分钟,2017/6/14 4:15,0.632,HTTP,114.239.253.196:808,江苏宿迁市泗阳县,3.16
,,,,,,
103天,2017/6/14 4:15,0.049,HTTP,175.155.24.56:808,四川德阳,0.248
,,,,,,
95天,2017/6/14 4:15,0.031,HTTP,203.88.210.121:138,广东广州,0.156
,,,,,,
1分钟,2017/6/14 4:15,0.058,HTTP,122.241.75.234:808,浙江丽水,0.292
,,,,,,
66天,2017/6/14 4:15,0.595,HTTP,175.155.241.173:808,四川德阳,2.977
,,,,,,
52分钟,2017/6/14 4:14,0.058,HTTPS,153.36.11.143:808,江苏,0.291
,,,,,,
13天,2017/6/14 4:12,0.053,HTTPS,123.55.185.12:808,河南三门峡,0.269
,,,,,,
87天,2017/6/14 4:11,0.062,HTTP,114.239.150.120:808,江苏宿迁市泗阳县,0.312
,,,,,,
79天,2017/6/14 4:11,0.099,HTTP,123.163.21.237:37352,河南洛阳,0.496
,,,,,,
1分钟,2017/6/14 4:11,0.056,HTTPS,182.38.38.187:808,山东,0.284
,,,,,,
1分钟,2017/6/14 4:11,0.129,HTTPS,123.163.20.184:808,河南洛阳,0.647
,,,,,,
1分钟,2017/6/14 4:11,0.043,HTTPS,153.36.38.96:808,江苏,0.216
,,,,,,
1分钟,2017/6/14 4:11,0.103,HTTPS,123.163.21.217:808,河南洛阳,0.517
,,,,,,
18分钟,2017/6/14 4:02,0.036,HTTPS,123.55.92.158:808,河南新乡市牧野区,0.182
,,,,,,
1分钟,2017/6/14 4:01,0.374,HTTP,153.36.35.183:808,江苏,1.873
,,,,,,
12天,2017/6/14 4:00,0.296,HTTPS,123.170.255.236:808,山东滨州,1.481
,,,,,,
55天,2017/6/14 4:00,0.996,HTTP,114.239.2.33:808,江苏宿迁,4.982
,,,,,,
1分钟,2017/6/14 3:44,0.508,HTTPS,125.89.121.79:808,广东河源,2.541
,,,,,,
20天,2017/6/14 3:43,0.035,HTTPS,222.85.50.220:808,河南平顶山,0.176
,,,,,,
7小时,2017/6/14 3:41,0.014,HTTPS,101.28.174.138:80,河北,0.074
,,,,,,
10分钟,2017/6/14 3:41,0.576,HTTP,49.75.189.196:8998,江苏苏州,2.882
,,,,,,
58天,2017/6/14 3:40,0.052,HTTPS,218.64.93.189:808,江西吉安,0.26
,,,,,,
2小时,2017/6/14 3:33,0.052,HTTPS,115.220.0.91:808,浙江宁波,0.261
,,,,,,
49天,2017/6/14 3:33,0.102,HTTPS,115.220.146.184:808,浙江宁波,0.514
,,,,,,
1分钟,2017/6/14 3:33,0.034,HTTPS,113.122.11.61:808,山东菏泽,0.173
,,,,,,
20天,2017/6/14 3:33,0.058,HTTPS,114.239.150.129:808,江苏宿迁市泗阳县,0.291
,,,,,,
1天,2017/6/14 3:33,0.06,HTTPS,123.163.161.147:808,河南三门峡,0.3
,,,,,,
79天,2017/6/14 3:33,0.134,HTTP,114.230.121.55:46520,江苏扬州,0.671
,,,,,,
1分钟,2017/6/14 3:31,0.041,HTTP,122.241.72.110:808,浙江丽水,0.208
,,,,,,
57天,2017/6/14 3:30,0.204,HTTPS,115.220.0.46:808,浙江宁波,1.021
,,,,,,
1小时,2017/6/14 3:30,0.04,HTTPS,222.89.83.59:808,河南新乡,0.2
,,,,,,
37天,2017/6/14 3:29,0.295,HTTPS,114.239.149.42:808,江苏宿迁市泗阳县,1.477
,,,,,,
1分钟,2017/6/14 3:22,0.639,HTTPS,113.123.127.215:808,山东滨州,3.197
,,,,,,
1分钟,2017/6/14 3:22,0.114,HTTPS,123.55.191.203:808,河南三门峡,0.571
,,,,,,
1分钟,2017/6/14 3:22,0.247,HTTPS,114.239.248.108:808,江苏宿迁市泗阳县,1.236
,,,,,,
1分钟,2017/6/14 3:22,1.021,HTTPS,115.207.7.222:808,浙江衢州,5.106
,,,,,,
9分钟,2017/6/14 3:20,0.055,HTTPS,114.230.98.55:808,江苏扬州,0.276
,,,,,,
46天,2017/6/14 3:20,0.063,HTTPS,221.229.44.247:808,江苏扬州,0.315
,,,,,,
44分钟,2017/6/14 3:15,0.956,HTTP,59.62.99.236:808,江西鹰潭,4.784
,,,,,,
46天,2017/6/14 3:14,0.101,HTTPS,114.239.148.5:808,江苏宿迁市泗阳县,0.507
,,,,,,
1分钟,2017/6/14 3:11,0.037,HTTPS,115.202.176.252:808,浙江台州,0.189
,,,,,,
1分钟,2017/6/14 3:11,0.04,HTTPS,115.202.162.155:808,浙江台州,0.204
,,,,,,
45天,2017/6/14 3:11,0.045,HTTPS,115.220.0.140:808,浙江宁波,0.229
,,,,,,
49分钟,2017/6/14 3:11,0.052,HTTPS,121.204.102.221:808,福建福州,0.261
,,,,,,
2天,2017/6/14 3:11,0.07,HTTPS,222.76.118.83:808,福建福州,0.35
,,,,,,
3天,2017/6/14 3:11,0.389,HTTP,220.160.10.160:808,福建福州,1.949
,,,,,,
12天,2017/6/14 3:11,0.137,HTTPS,115.203.87.105:808,浙江台州,0.686
,,,,,,
1分钟,2017/6/14 3:11,0.042,HTTPS,114.230.98.106:808,江苏扬州,0.213
,,,,,,
45天,2017/6/14 3:11,0.047,HTTP,122.245.71.95:808,浙江宁波,0.239
,,,,,,
48分钟,2017/6/14 3:10,0.055,HTTPS,220.160.10.248:808,福建福州,0.278
,,,,,,
4小时,2017/6/14 3:07,0.505,HTTPS,175.155.138.180:808,四川德阳,2.527
,,,,,,
68天,2017/6/14 3:05,0.259,HTTP,49.86.62.159:808,江苏扬州,1.298
,,,,,,
30分钟,2017/6/14 3:01,0.078,HTTP,140.224.76.60:808,电信骨干网,0.392
,,,,,,
91天,2017/6/14 3:00,0.04,HTTP,114.239.146.123:808,江苏宿迁市泗阳县,0.204
,,,,,,
14分钟,2017/6/14 3:00,0.05,HTTP,125.106.95.87:808,浙江衢州,0.253
,,,,,,
1分钟,2017/6/14 3:00,0.245,HTTPS,59.62.98.156:808,江西鹰潭,1.226
,,,,,,
1分钟,2017/6/14 3:00,0.269,HTTP,59.62.98.156:808,江西鹰潭,1.347
,,,,,,
1分钟,2017/6/14 3:00,1.05,HTTP,114.99.15.31:808,安徽安庆,5.25
,,,,,,
5小时,2017/6/14 3:00,0.346,HTTPS,111.72.244.102:808,江西鹰潭,1.73
,,,,,,
1分钟,2017/6/14 2:55,0.627,HTTPS,125.115.182.126:808,浙江宁波,3.138
,,,,,,
1分钟,2017/6/14 2:55,0.811,HTTPS,111.76.227.118:808,江西南昌,4.058
,,,,,,
74天,2017/6/14 2:55,0.772,HTTP,125.106.227.64:808,浙江衢州,3.862
,,,,,,
8天,2017/6/14 2:55,0.058,HTTP,221.229.45.90:808,江苏扬州,0.29
,,,,,,
32分钟,2017/6/14 2:54,0.055,HTTPS,114.239.1.71:808,江苏宿迁,0.275
,,,,,,
16小时,2017/6/14 2:54,1.029,HTTPS,114.239.151.84:808,江苏宿迁市泗阳县,5.147
,,,,,,
23分钟,2017/6/14 2:54,0.93,HTTP,124.161.240.168:808,四川自贡,4.651
,,,,,,
21分钟,2017/6/14 2:52,0.812,HTTP,117.88.83.248:808,江苏南京,4.063
,,,,,,
6小时,2017/6/14 2:49,1.298,HTTPS,42.54.89.138:808,辽宁,6.491
,,,,,,
50天,2017/6/14 2:45,0.495,HTTP,218.64.93.251:808,江西吉安,2.479
,,,,,,
1分钟,2017/6/14 2:45,0.093,HTTP,115.151.1.247:808,江西宜春,0.468
,,,,,,
1分钟,2017/6/14 2:44,0.394,HTTPS,125.92.33.97:808,广东江门,1.974
,,,,,,
24分钟,2017/6/14 2:40,0.213,HTTP,115.203.67.235:808,浙江台州,1.067
,,,,,,
3小时,2017/6/14 2:35,0.085,HTTP,36.99.206.48:808,浙江,0.427
,,,,,,
40分钟,2017/6/14 2:35,0.194,HTTPS,115.203.86.157:808,浙江台州,0.971
,,,,,,
1分钟,2017/6/14 2:31,0.034,HTTP,222.95.19.16:808,江苏南京,0.173
,,,,,,
1分钟,2017/6/14 2:22,0.114,HTTPS,180.110.133.253:808,江苏南京,0.57
,,,,,,
1小时,2017/6/14 2:21,0.059,HTTPS,110.83.46.136:808,福建福州,0.299
,,,,,,
1天,2017/6/14 2:17,1.342,HTTP,175.155.241.127:808,四川德阳,6.711
,,,,,,
32分钟,2017/6/14 2:16,0.31,HTTPS,111.72.229.16:808,江西鹰潭,1.554
,,,,,,
230天,2017/6/14 2:16,0.463,HTTP,61.160.190.34:8088,江苏泰州,2.317
,,,,,,
1分钟,2017/6/14 2:15,1.414,HTTP,49.69.117.195:808,江苏苏州,7.071
,,,,,,
1分钟,2017/6/14 2:15,0.289,HTTP,222.76.118.104:808,福建福州,1.447
,,,,,,
12天,2017/6/14 2:15,0.426,HTTP,175.155.244.18:808,四川德阳,2.133
,,,,,,
11分钟,2017/6/14 2:11,0.914,HTTP,222.89.81.31:808,河南新乡,4.574
,,,,,,
55天,2017/6/14 2:11,0.66,HTTP,121.226.166.181:808,江苏,3.3
,,,,,,
1分钟,2017/6/14 2:11,0.034,HTTPS,140.255.86.117:808,山东,0.17
,,,,,,
1分钟,2017/6/14 2:11,0.051,HTTPS,140.255.84.46:808,山东,0.258
,,,,,,
1小时,2017/6/14 2:11,0.067,HTTPS,60.184.203.122:808,浙江丽水,0.338
,,,,,,
19天,2017/6/14 2:01,0.94,HTTPS,140.255.86.64:808,山东,4.704
,,,,,,
15分钟,2017/6/14 2:01,0.05,HTTP,115.203.87.25:808,浙江台州,0.25
,,,,,,
4分钟,2017/6/14 2:00,0.057,HTTPS,218.5.160.57:808,福建泉州,0.285
,,,,,,
1分钟,2017/6/14 1:55,0.955,HTTPS,114.239.3.64:808,江苏宿迁,4.776
,,,,,,
38天,2017/6/14 1:55,0.107,HTTPS,175.155.136.135:808,四川德阳,0.538
,,,,,,
79天,2017/6/14 1:55,0.068,HTTP,222.85.50.25:30336,河南平顶山,0.34
,,,,,,
1分钟,2017/6/14 1:55,0.417,HTTPS,114.104.148.87:808,安徽黄山,2.086
,,,,,,
3小时,2017/6/14 1:54,1.168,HTTPS,175.155.68.97:808,四川德阳,5.84
,,,,,,
1分钟,2017/6/14 1:45,0.514,HTTP,182.34.26.212:808,山东烟台,2.573
,,,,,,
4天,2017/6/14 1:44,0.03,HTTP,175.30.124.227:80,吉林长春,0.15
,,,,,,
1分钟,2017/6/14 1:44,0.437,HTTPS,113.123.36.9:808,山东威海,2.186
,,,,,,
42天,2017/6/14 1:33,0.064,HTTPS,115.202.161.174:808,浙江台州,0.324
,,,,,,
1分钟,2017/6/14 1:33,0.686,HTTPS,60.167.133.33:808,安徽芜湖,3.432
,,,,,,
56天,2017/6/14 1:33,0.097,HTTPS,171.13.36.178:808,河南,0.489
,,,,,,
1分钟,2017/6/14 1:33,0.049,HTTPS,113.73.26.249:808,广东中山,0.249
,,,,,,
1分钟,2017/6/14 1:33,1.399,HTTPS,114.238.114.216:808,江苏淮安,6.997
,,,,,,
9小时,2017/6/14 1:33,0.203,HTTPS,115.220.7.29:808,浙江宁波,1.015
,,,,,,
65天,2017/6/14 1:33,0.038,HTTPS,115.220.6.9:808,浙江宁波,0.19
,,,,,,
1分钟,2017/6/14 1:33,0.037,HTTPS,1.194.145.247:808,河南平顶山,0.188
,,,,,,
18小时,2017/6/14 1:31,0.045,HTTPS,140.224.76.233:808,电信骨干网,0.225
,,,,,,
91天,2017/6/14 1:30,0.049,HTTP,115.220.2.101:808,浙江宁波,0.248
,,,,,,
35天,2017/6/14 1:30,0.524,HTTP,175.155.247.63:808,四川德阳,2.623
,,,,,,
104天,2017/6/14 1:22,1.215,HTTP,111.72.229.200:808,江西鹰潭,6.078
,,,,,,
1分钟,2017/6/14 1:22,0.11,HTTPS,113.93.184.222:808,广东江门,0.554
,,,,,,
24天,2017/6/14 1:22,0.561,HTTP,125.89.121.92:808,广东河源,2.806
,,,,,,
25天,2017/6/14 1:22,0.213,HTTP,218.64.92.14:808,江西吉安,1.066
,,,,,,
53天,2017/6/14 1:20,0.26,HTTP,115.203.72.11:808,浙江台州,1.303
,,,,,,
3小时,2017/6/14 1:13,0.786,HTTP,125.115.182.24:808,浙江宁波,3.934
,,,,,,
1分钟,2017/6/14 1:11,0.054,HTTPS,175.155.244.105:808,四川德阳,0.271
,,,,,,
1分钟,2017/6/14 1:11,0.058,HTTPS,113.123.127.148:808,山东滨州,0.293
,,,,,,
17分钟,2017/6/14 1:01,0.165,HTTPS,123.55.188.154:808,河南三门峡,0.825
,,,,,,
4分钟,2017/6/14 1:00,1.101,HTTPS,175.155.138.104:808,四川德阳,5.505
,,,,,,
79天,2017/6/14 0:55,0.049,HTTP,220.160.10.35:43662,福建福州,0.247
,,,,,,
58天,2017/6/14 0:55,0.557,HTTP,175.155.241.144:808,四川德阳,2.789
,,,,,,
6分钟,2017/6/14 0:50,0.057,HTTPS,125.120.43.169:808,浙江杭州,0.286
,,,,,,
80天,2017/6/14 0:44,0.024,HTTP,222.85.50.222:26797,河南平顶山,0.12
,,,,,,
1天,2017/6/14 0:40,0.492,HTTPS,111.72.194.12:808,江西鹰潭,2.461
,,,,,,
68天,2017/6/14 0:33,0.422,HTTPS,115.220.147.226:808,浙江宁波,2.11
,,,,,,
1分钟,2017/6/14 0:33,0.098,HTTPS,110.85.211.206:808,福建厦门,0.492
,,,,,,
87天,2017/6/14 0:31,0.04,HTTP,114.239.1.106:808,江苏宿迁,0.203
,,,,,,
1分钟,2017/6/14 0:31,0.038,HTTP,123.55.185.163:808,河南三门峡,0.191
,,,,,,
1分钟,2017/6/14 0:30,0.671,HTTP,123.163.167.244:808,河南三门峡,3.359
,,,,,,
1分钟,2017/6/14 0:22,0.056,HTTPS,111.72.244.143:808,江西鹰潭,0.283
,,,,,,
1分钟,2017/6/14 0:22,0.638,HTTPS,123.170.97.14:808,山东日照,3.19
,,,,,,
52天,2017/6/14 0:22,0.04,HTTPS,114.239.144.224:808,江苏宿迁市泗阳县,0.2
,,,,,,
1分钟,2017/6/14 0:22,1.04,HTTPS,114.238.116.124:808,江苏淮安,5.2
,,,,,,
1分钟,2017/6/14 0:22,1.001,HTTPS,115.213.243.64:808,浙江丽水,5.009
,,,,,,
59分钟,2017/6/14 0:22,0.078,HTTPS,171.38.164.75:8123,广西钦州,0.393
,,,,,,
38天,2017/6/14 0:21,0.058,HTTPS,175.155.25.56:808,四川德阳,0.293
,,,,,,
1小时,2017/6/14 0:20,0.036,HTTPS,222.94.150.63:808,江苏南京,0.183
,,,,,,
2小时,2017/6/14 0:20,0.07,HTTPS,36.249.24.143:808,福建泉州,0.353
,,,,,,
11分钟,2017/6/14 0:12,0.099,HTTPS,112.84.23.33:808,江苏徐州,0.497
,,,,,,
11分钟,2017/6/14 0:11,0.049,HTTPS,115.202.191.52:808,浙江台州,0.249
,,,,,,
53天,2017/6/14 0:11,0.544,HTTPS,114.230.123.134:808,江苏扬州,2.723
,,,,,,
1分钟,2017/6/14 0:11,0.233,HTTPS,171.13.85.144:808,河南,1.166
,,,,,,
1分钟,2017/6/14 0:11,0.056,HTTPS,115.203.208.239:808,浙江台州,0.284
,,,,,,
1分钟,2017/6/14 0:11,0.049,HTTPS,122.241.72.165:808,浙江丽水,0.246
,,,,,,
1分钟,2017/6/14 0:11,0.059,HTTPS,123.163.165.15:808,河南三门峡,0.298
,,,,,,
1分钟,2017/6/14 0:11,0.109,HTTPS,115.151.228.91:808,江西,0.549
,,,,,,
32分钟,2017/6/14 0:03,0.261,HTTP,123.163.154.253:808,河南三门峡,1.306
,,,,,,
15天,2017/6/14 0:01,0.054,HTTPS,115.215.70.47:808,浙江宁波,0.274
,,,,,,
1分钟,2017/6/14 0:00,0.279,HTTPS,123.163.164.124:808,河南三门峡,1.399
,,,,,,
1分钟,2017/6/14 0:00,0.971,HTTPS,125.115.182.14:808,浙江宁波,4.858
,,,,,,
2小时,2017/6/14 0:00,0.033,HTTPS,123.169.89.170:808,山东淄博,0.169
,,,,,,
99天,2017/6/14 0:00,0.847,HTTP,175.155.24.46:808,四川德阳,4.235
,,,,,,
2天,2017/6/13 23:55,1.007,HTTP,112.84.32.234:808,江苏徐州,5.039
,,,,,,
44分钟,2017/6/13 23:55,0.07,HTTPS,175.43.106.66:808,福建泉州,0.352
,,,,,,
1分钟,2017/6/13 23:55,0.083,HTTPS,123.163.161.40:808,河南三门峡,0.419
,,,,,,
55天,2017/6/13 23:55,0.199,HTTP,115.220.4.185:808,浙江宁波,0.998
,,,,,,
1分钟,2017/6/13 23:55,0.041,HTTPS,115.213.201.125:808,浙江丽水,0.208
,,,,,,
89天,2017/6/13 23:51,0.142,HTTP,119.5.0.98:808,四川南充,0.714
,,,,,,
1分钟,2017/6/13 23:45,0.07,HTTP,110.189.223.233:808,四川,0.351
,,,,,,
1分钟,2017/6/13 23:45,0.442,HTTPS,175.155.143.29:808,四川德阳,2.211
,,,,,,
31天,2017/6/13 23:45,0.106,HTTPS,110.73.28.188:8123,广西防城港,0.531
,,,,,,
43分钟,2017/6/13 23:44,0.961,HTTP,115.207.99.179:808,浙江衢州,4.809
,,,,,,
14天,2017/6/13 23:43,1.024,HTTPS,175.155.241.100:808,四川德阳,5.121
,,,,,,
60天,2017/6/13 23:41,0.081,HTTPS,175.155.242.217:808,四川德阳,0.405
,,,,,,
45天,2017/6/13 23:40,0.992,HTTPS,49.86.62.135:808,江苏扬州,4.963
,,,,,,
2小时,2017/6/13 23:39,0.049,HTTP,115.215.69.178:808,浙江宁波,0.248
,,,,,,
38分钟,2017/6/13 23:33,0.9,HTTPS,182.87.15.152:808,江西鹰潭,4.502
,,,,,,
102天,2017/6/13 23:31,0.071,HTTP,119.5.0.87:808,四川南充,0.355
,,,,,,
1分钟,2017/6/13 23:31,1.243,HTTP,221.229.18.24:808,江苏扬州,6.215
,,,,,,
1小时,2017/6/13 23:31,0.517,HTTP,114.230.96.229:808,江苏扬州,2.585
,,,,,,
70天,2017/6/13 23:30,0.274,HTTP,115.220.1.173:808,浙江宁波,1.373
,,,,,,
2小时,2017/6/13 23:30,1.197,HTTP,114.106.245.202:8998,安徽池州,5.989
,,,,,,
1小时,2017/6/13 23:30,0.221,HTTPS,125.105.101.51:808,浙江衢州,1.107
,,,,,,
1分钟,2017/6/13 23:22,0.268,HTTPS,115.202.188.216:808,浙江台州,1.343
,,,,,,
1分钟,2017/6/13 23:22,0.535,HTTPS,171.38.37.237:8123,广西玉林市博白县,2.679
,,,,,,
1分钟,2017/6/13 23:22,0.073,HTTPS,171.38.155.148:8123,广西钦州,0.368
,,,,,,
5分钟,2017/6/13 23:20,0.046,HTTP,115.213.202.33:808,浙江丽水,0.231
,,,,,,
5分钟,2017/6/13 23:20,0.052,HTTP,120.83.122.63:808,广东揭阳,0.264
,,,,,,
66天,2017/6/13 23:15,0.46,HTTPS,125.89.122.57:808,广东河源,2.304
,,,,,,
1分钟,2017/6/13 23:15,0.77,HTTP,180.118.243.94:808,江苏镇江,3.851
,,,,,,
26分钟,2017/6/13 23:11,0.062,HTTP,122.241.73.65:808,浙江丽水,0.312
,,,,,,
71天,2017/6/13 23:11,1.109,HTTP,36.249.31.97:808,福建泉州,5.546
,,,,,,
1分钟,2017/6/13 23:11,0.04,HTTPS,106.42.88.195:808,,0.204
,,,,,,
1分钟,2017/6/13 23:11,0.056,HTTPS,117.42.201.42:808,江西宜春,0.284
,,,,,,
1分钟,2017/6/13 23:11,0.085,HTTPS,140.224.76.68:808,电信骨干网,0.425
,,,,,,
11天,2017/6/13 23:11,0.867,HTTP,115.220.151.128:808,浙江宁波,4.339
,,,,,,
98天,2017/6/13 23:11,0.295,HTTP,119.5.0.45:808,四川南充,1.479
,,,,,,
25分钟,2017/6/13 23:10,0.204,HTTPS,144.255.122.176:808,山东,1.023
,,,,,,
5分钟,2017/6/13 23:00,0.18,HTTPS,114.239.1.155:808,江苏宿迁,0.902
,,,,,,
65天,2017/6/13 23:00,0.036,HTTP,171.13.36.191:808,河南,0.184
,,,,,,
104天,2017/6/13 22:52,0.193,HTTP,175.155.25.49:808,四川德阳,0.967
,,,,,,
17小时,2017/6/13 22:50,0.051,HTTPS,122.241.72.229:808,浙江丽水,0.259
,,,,,,
1分钟,2017/6/13 22:45,0.056,HTTP,113.93.187.20:808,广东江门,0.282
,,,,,,
224天,2017/6/13 22:35,1.296,HTTP,121.31.102.225:8123,广西防城港,6.484
,,,,,,
1分钟,2017/6/13 22:33,0.04,HTTPS,115.215.68.217:808,浙江宁波,0.203
,,,,,,
593天,2017/6/13 22:33,0.102,HTTP,182.90.108.64:80,广西梧州,0.512
,,,,,,
1分钟,2017/6/13 22:30,0.05,HTTP,122.241.72.11:808,浙江丽水,0.254
,,,,,,
1分钟,2017/6/13 22:30,0.4,HTTP,182.88.188.230:8123,广西南宁,2.003
,,,,,,
78天,2017/6/13 22:22,0.037,HTTP,221.229.46.149:808,江苏扬州,0.187
,,,,,,
91天,2017/6/13 22:22,0.113,HTTP,119.5.0.40:808,四川南充,0.567
,,,,,,
1分钟,2017/6/13 22:22,0.105,HTTPS,114.239.146.185:808,江苏宿迁市泗阳县,0.526
,,,,,,
1分钟,2017/6/13 22:22,0.318,HTTPS,115.213.203.62:808,浙江丽水,1.592
,,,,,,
1分钟,2017/6/13 22:22,0.272,HTTPS,121.226.160.17:808,江苏,1.362
,,,,,,
1小时,2017/6/13 22:14,1.161,HTTPS,113.122.14.236:808,山东菏泽,5.806
,,,,,,
1分钟,2017/6/13 22:11,0.06,HTTPS,182.90.107.65:8123,广西梧州,0.301
,,,,,,
1分钟,2017/6/13 22:11,0.047,HTTPS,121.226.152.88:808,江苏盐城,0.235
,,,,,,
1分钟,2017/6/13 22:11,0.044,HTTPS,222.94.151.212:808,江苏南京,0.223
,,,,,,
1分钟,2017/6/13 22:11,0.04,HTTPS,49.69.229.155:808,江苏苏州,0.204
,,,,,,
1分钟,2017/6/13 22:11,0.034,HTTPS,222.189.246.229:808,江苏扬州,0.17
,,,,,,
1分钟,2017/6/13 22:11,0.047,HTTPS,123.163.150.132:808,河南三门峡,0.236
,,,,,,
1分钟,2017/6/13 22:11,0.094,HTTPS,218.64.92.92:808,江西吉安,0.471
,,,,,,
3小时,2017/6/13 22:05,0.045,HTTP,60.177.244.10:8998,浙江杭州,0.226
,,,,,,
1分钟,2017/6/13 22:00,0.869,HTTP,171.38.228.199:8123,广西钦州,4.347
,,,,,,
1分钟,2017/6/13 21:55,0.039,HTTPS,122.245.64.91:808,浙江宁波,0.198
,,,,,,
1分钟,2017/6/13 21:55,1.576,HTTPS,123.169.90.48:808,山东淄博,7.88
,,,,,,
74天,2017/6/13 21:55,0.04,HTTP,115.220.5.148:808,浙江宁波,0.2
,,,,,,
1分钟,2017/6/13 21:55,0.077,HTTPS,171.38.154.145:8123,广西钦州,0.388
,,,,,,
11天,2017/6/13 21:54,0.303,HTTPS,222.76.118.246:808,福建福州,1.517
,,,,,,
1分钟,2017/6/13 21:45,1.07,HTTP,171.38.210.176:8123,广西钦州,5.352
,,,,,,
1分钟,2017/6/13 21:45,1.43,HTTP,122.241.74.71:808,浙江丽水,7.15
,,,,,,
95天,2017/6/13 21:33,0.157,HTTP,119.5.1.37:808,四川南充,0.788
,,,,,,
35天,2017/6/13 21:30,0.323,HTTPS,123.169.84.173:808,山东淄博,1.618
,,,,,,
77天,2017/6/13 21:30,0.054,HTTP,119.5.1.6:808,四川南充,0.27
,,,,,,
1分钟,2017/6/13 21:30,0.644,HTTP,123.55.88.165:808,河南新乡,3.222
,,,,,,
107天,2017/6/13 21:30,0.89,HTTP,110.73.4.6:8123,广西防城港,4.454
,,,,,,
1分钟,2017/6/13 21:30,0.049,HTTP,115.213.177.42:808,浙江丽水,0.249
,,,,,,
42天,2017/6/13 21:30,1.38,HTTP,110.153.16.148:8998,新疆巴音郭楞州库尔勒,6.901
,,,,,,
1小时,2017/6/13 21:27,0.198,HTTP,115.213.176.146:808,浙江丽水,0.993
,,,,,,
1分钟,2017/6/13 21:22,0.381,HTTPS,111.72.229.131:808,江西鹰潭,1.905
,,,,,,
1分钟,2017/6/13 21:22,0.34,HTTPS,59.62.118.191:808,江西鹰潭,1.703
,,,,,,
1分钟,2017/6/13 21:22,1.056,HTTPS,171.38.171.4:8123,广西钦州,5.281
,,,,,,
1分钟,2017/6/13 21:22,0.799,HTTPS,115.203.70.112:808,浙江台州,3.999
,,,,,,
4天,2017/6/13 21:22,0.053,HTTPS,60.178.84.247:808,浙江宁波,0.266
,,,,,,
5分钟,2017/6/13 21:20,0.096,HTTP,60.178.85.148:808,浙江宁波,0.484
,,,,,,
87天,2017/6/13 21:16,0.113,HTTP,114.239.2.239:808,江苏宿迁,0.565
,,,,,,
1分钟,2017/6/13 21:15,0.064,HTTP,27.156.128.33:808,福建宁德,0.322
,,,,,,
30天,2017/6/13 21:15,1.276,HTTPS,122.241.74.142:808,浙江丽水,6.382
,,,,,,
1分钟,2017/6/13 21:15,1.267,HTTP,115.203.66.42:808,浙江台州,6.337
,,,,,,
1分钟,2017/6/13 21:15,1.01,HTTP,58.241.58.118:808,江苏常州,5.051
,,,,,,
25分钟,2017/6/13 21:10,1.056,HTTP,123.170.255.110:808,山东滨州,5.282
,,,,,,
10分钟,2017/6/13 21:10,0.922,HTTP,171.12.226.206:808,河南,4.612
,,,,,,
3天,2017/6/13 20:55,0.07,HTTP,60.184.175.49:808,浙江丽水,0.35
,,,,,,
